rental_id,equipment_id,customer_id,site_id,rental_start_date,rental_end_date_planned,rental_end_date_actual,rental_rate_per_day,total_rental_cost,security_deposit,rental_status,delivery_address,pickup_address,rental_duration_planned,rental_duration_actual,overdue_days,late_fees_charged,damage_charges,created_at,updated_at
RENT000090,CAT00081,CUST00047,SITE00011,2024-05-04,2024-06-03,2024-06-10,531.26,19656.62,1593.78,Returned,"14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960","14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960",30,37,7,1859.41,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000091,CAT00037,CUST00044,SITE00024,2024-05-04,2024-05-11,2024-05-17,595.15,7736.95,1785.45,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",7,13,6,1785.45,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000092,CAT00050,CUST00046,SITE00001,2025-02-08,2025-02-15,2025-02-15,345.44,2418.08,1036.32,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000093,CAT00140,CUST00043,SITE00001,2025-04-09,2025-04-16,2025-04-16,1035.43,7248.01,3106.29,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000094,CAT00073,CUST00036,SITE00024,2025-01-25,2025-02-08,2025-02-08,936.33,13108.62,2808.99,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000095,CAT00088,CUST00007,SITE00011,2023-11-28,2023-12-12,2023-12-12,1135.96,15903.44,3407.88,Returned,"14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960","14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960",14,14,0,0.0,627.28,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000096,CAT00061,CUST00002,SITE00019,2023-12-03,2023-12-10,2023-12-12,983.84,8854.56,2951.52,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",7,9,2,983.84,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000097,CAT00006,CUST00006,SITE00027,2025-07-09,2025-07-23,2025-07-23,1082.79,15159.06,3248.37,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000098,CAT00149,CUST00038,SITE00018,2024-01-05,2024-02-04,2024-02-10,901.53,32455.08,2704.59,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",30,36,6,2704.59,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000099,CAT00161,CUST00024,SITE00025,2023-11-19,2023-11-26,2023-11-26,633.25,4432.75,1899.75,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000100,CAT00187,CUST00041,SITE00002,2024-01-12,2024-01-26,2024-01-26,1008.29,14116.06,3024.87,Returned,"19457 Jessica Skyway Apt. 617, Meganstad, HI 68465","19457 Jessica Skyway Apt. 617, Meganstad, HI 68465",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000101,CAT00066,CUST00032,SITE00004,2025-02-23,2025-04-24,2025-04-24,767.45,46047.0,2302.35,Returned,"Unit 7477 Box 9236, DPO AP 15094","Unit 7477 Box 9236, DPO AP 15094",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000102,CAT00190,CUST00035,SITE00029,2025-07-14,2025-07-21,2025-07-21,866.85,6067.95,2600.55,Returned,"4740 Glass Courts, West Wendybury, VA 96836","4740 Glass Courts, West Wendybury, VA 96836",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000103,CAT00154,CUST00030,SITE00020,2024-04-19,2024-05-19,2024-05-19,759.45,22783.5,2278.35,Returned,"750 Molly Village Suite 950, Sheaton, KY 39431","750 Molly Village Suite 950, Sheaton, KY 39431",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000104,CAT00075,CUST00016,SITE00019,2025-02-21,2025-02-28,2025-02-28,431.14,3017.98,1293.42,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000105,CAT00008,CUST00020,SITE00030,2025-03-25,2025-04-01,2025-04-01,807.59,5653.13,2422.77,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000106,CAT00026,CUST00034,SITE00010,2025-04-07,2025-07-06,2025-07-06,339.75,30577.5,1019.25,Returned,"1092 Miller Forge, Port Rebecca, WV 03050","1092 Miller Forge, Port Rebecca, WV 03050",90,90,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000107,CAT00065,CUST00047,SITE00022,2025-03-11,2025-03-25,2025-04-17,935.74,34622.38,2807.22,Returned,"07889 Bell Port Suite 876, Valenciaside, WA 81215","07889 Bell Port Suite 876, Valenciaside, WA 81215",14,37,23,10761.01,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000108,CAT00053,CUST00033,SITE00019,2024-01-23,2024-01-30,2024-01-31,1175.62,9404.96,3526.86,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",7,8,1,587.81,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000109,CAT00142,CUST00034,SITE00001,2024-12-07,2025-01-06,2025-01-06,570.49,17114.7,1711.47,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",30,30,0,0.0,794.4,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000110,CAT00175,CUST00027,SITE00025,2025-01-24,2025-01-31,2025-01-31,635.13,4445.91,1905.39,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000111,CAT00146,CUST00035,SITE00002,2023-10-28,2023-11-04,2023-11-04,1004.08,7028.56,3012.24,Returned,"19457 Jessica Skyway Apt. 617, Meganstad, HI 68465","19457 Jessica Skyway Apt. 617, Meganstad, HI 68465",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000112,CAT00111,CUST00007,SITE00028,2024-04-23,2024-04-30,2024-04-30,712.44,4987.08,2137.32,Returned,"366 Donna Center, North Shawnabury, NC 60265","366 Donna Center, North Shawnabury, NC 60265",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000113,CAT00143,CUST00037,SITE00011,2024-05-24,2024-07-23,2024-07-26,995.91,62742.33,2987.73,Returned,"14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960","14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960",60,63,3,1493.87,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000114,CAT00116,CUST00024,SITE00011,2025-08-13,2025-10-12,2025-10-12,764.04,45842.4,2292.12,Active,"14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960","14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960",60,60,0,0.0,393.45,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000115,CAT00011,CUST00018,SITE00002,2024-02-29,2024-04-29,2024-04-29,1013.02,60781.2,3039.06,Returned,"19457 Jessica Skyway Apt. 617, Meganstad, HI 68465","19457 Jessica Skyway Apt. 617, Meganstad, HI 68465",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000116,CAT00193,CUST00048,SITE00012,2024-12-09,2024-12-23,2024-12-23,587.49,8224.86,1762.47,Returned,"55294 Jones Neck, Rodriguezborough, TX 92796","55294 Jones Neck, Rodriguezborough, TX 92796",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000117,CAT00168,CUST00036,SITE00018,2025-01-11,2025-04-11,2025-04-11,1124.17,101175.3,3372.51,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",90,90,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000118,CAT00176,CUST00007,SITE00014,2024-09-15,2024-10-15,2024-10-15,380.25,11407.5,1140.75,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000119,CAT00018,CUST00041,SITE00012,2024-09-30,2024-10-30,2024-10-30,1104.53,33135.9,3313.59,Returned,"55294 Jones Neck, Rodriguezborough, TX 92796","55294 Jones Neck, Rodriguezborough, TX 92796",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000120,CAT00003,CUST00034,SITE00019,2023-12-05,2024-01-04,2024-01-04,415.59,12467.7,1246.77,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000121,CAT00113,CUST00034,SITE00003,2023-12-04,2023-12-18,2023-12-18,752.05,10528.7,2256.15,Returned,"9606 Neal Street, East Jonathanburgh, AZ 37233","9606 Neal Street, East Jonathanburgh, AZ 37233",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000122,CAT00084,CUST00003,SITE00003,2024-08-27,2024-10-26,2024-11-02,493.4,33057.8,1480.2,Returned,"9606 Neal Street, East Jonathanburgh, AZ 37233","9606 Neal Street, East Jonathanburgh, AZ 37233",60,67,7,1726.9,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000123,CAT00002,CUST00002,SITE00009,2024-04-25,2024-05-09,2024-05-09,1108.42,15517.88,3325.26,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000124,CAT00009,CUST00018,SITE00025,2024-12-09,2024-12-16,2024-12-16,356.45,2495.15,1069.35,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000125,CAT00144,CUST00029,SITE00012,2025-02-23,2025-03-25,2025-03-25,1153.31,34599.3,3459.93,Returned,"55294 Jones Neck, Rodriguezborough, TX 92796","55294 Jones Neck, Rodriguezborough, TX 92796",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000126,CAT00071,CUST00050,SITE00025,2023-09-21,2023-09-28,2023-09-28,866.88,6068.16,2600.64,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000127,CAT00096,CUST00047,SITE00001,2024-12-13,2024-12-20,2024-12-20,1187.09,8309.63,3561.27,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000128,CAT00105,CUST00037,SITE00010,2024-12-16,2024-12-30,2024-12-30,919.01,12866.14,2757.03,Returned,"1092 Miller Forge, Port Rebecca, WV 03050","1092 Miller Forge, Port Rebecca, WV 03050",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000129,CAT00009,CUST00033,SITE00024,2024-10-17,2024-10-31,2024-11-04,706.79,12722.22,2120.37,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",14,18,4,1413.58,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000130,CAT00130,CUST00001,SITE00014,2024-04-09,2024-05-09,2024-05-09,592.14,17764.2,1776.42,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000131,CAT00086,CUST00040,SITE00017,2024-11-18,2024-11-25,2024-11-25,996.72,6977.04,2990.16,Returned,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000132,CAT00167,CUST00050,SITE00014,2024-04-04,2024-04-11,2024-04-11,400.33,2802.31,1200.99,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",7,7,0,0.0,449.8,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000133,CAT00196,CUST00017,SITE00027,2025-07-15,2025-07-22,2025-07-22,1082.84,7579.88,3248.52,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000134,CAT00035,CUST00009,SITE00023,2023-12-28,2024-01-04,2024-01-04,768.08,5376.56,2304.24,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000135,CAT00128,CUST00044,SITE00023,2025-06-07,2025-06-21,2025-06-21,437.12,6119.68,1311.36,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000136,CAT00027,CUST00015,SITE00017,2023-10-08,2023-11-07,2023-11-07,1130.66,33919.8,3391.98,Returned,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000137,CAT00025,CUST00046,SITE00002,2024-05-24,2024-06-07,2024-06-07,1152.76,16138.64,3458.28,Returned,"19457 Jessica Skyway Apt. 617, Meganstad, HI 68465","19457 Jessica Skyway Apt. 617, Meganstad, HI 68465",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000138,CAT00016,CUST00047,SITE00003,2025-03-31,2025-05-30,2025-05-30,387.49,23249.4,1162.47,Returned,"9606 Neal Street, East Jonathanburgh, AZ 37233","9606 Neal Street, East Jonathanburgh, AZ 37233",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000139,CAT00128,CUST00037,SITE00007,2023-12-30,2024-01-06,2024-01-06,966.22,6763.54,2898.66,Returned,"42668 Castro Views, Timothyhaven, MN 14375","42668 Castro Views, Timothyhaven, MN 14375",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000140,CAT00171,CUST00034,SITE00013,2024-08-19,2024-09-18,2024-09-18,754.44,22633.2,2263.32,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000141,CAT00086,CUST00005,SITE00014,2024-06-13,2024-07-13,2024-07-13,1053.79,31613.7,3161.37,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000142,CAT00165,CUST00017,SITE00009,2023-10-03,2023-10-17,2023-10-24,491.0,10311.0,1473.0,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",14,21,7,1718.5,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000143,CAT00004,CUST00026,SITE00005,2024-04-21,2024-04-28,2024-04-28,915.96,6411.72,2747.88,Returned,"726 James Road Suite 896, Scottbury, CA 06638","726 James Road Suite 896, Scottbury, CA 06638",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000144,CAT00194,CUST00039,SITE00026,2024-11-10,2024-12-10,2024-12-10,604.82,18144.6,1814.46,Returned,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000145,CAT00200,CUST00030,SITE00027,2023-09-05,2023-09-12,2023-09-12,692.57,4847.99,2077.71,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000146,CAT00193,CUST00001,SITE00017,2024-03-03,2024-03-17,2024-03-17,1143.41,16007.74,3430.23,Returned,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000147,CAT00033,CUST00006,SITE00013,2024-06-28,2024-07-05,2024-07-05,403.56,2824.92,1210.68,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000148,CAT00050,CUST00035,SITE00019,2024-05-10,2024-05-24,2024-05-24,1059.93,14839.02,3179.79,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000149,CAT00175,CUST00006,SITE00023,2024-07-27,2024-08-03,2024-08-03,638.64,4470.48,1915.92,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000150,CAT00113,CUST00003,SITE00016,2023-12-15,2023-12-29,2023-12-29,733.79,10273.06,2201.37,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000151,CAT00100,CUST00012,SITE00015,2025-08-03,2025-10-02,2025-10-03,1080.49,65909.89,3241.47,Active,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",60,61,1,540.25,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000152,CAT00087,CUST00027,SITE00016,2023-10-17,2023-11-16,2023-11-16,589.13,17673.9,1767.39,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000153,CAT00121,CUST00050,SITE00024,2024-10-28,2024-11-27,2024-11-27,1039.16,31174.8,3117.48,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000154,CAT00119,CUST00010,SITE00028,2024-04-09,2024-06-08,2024-06-11,535.1,33711.3,1605.3,Returned,"366 Donna Center, North Shawnabury, NC 60265","366 Donna Center, North Shawnabury, NC 60265",60,63,3,802.65,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000155,CAT00051,CUST00042,SITE00013,2024-08-22,2024-08-29,2024-08-29,723.4,5063.8,2170.2,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000156,CAT00058,CUST00036,SITE00013,2024-06-01,2024-06-08,2024-06-08,722.63,5058.41,2167.89,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000157,CAT00030,CUST00035,SITE00023,2024-02-06,2024-05-06,2024-05-06,511.49,46034.1,1534.47,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",90,90,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000158,CAT00044,CUST00002,SITE00022,2024-06-13,2024-07-13,2024-07-13,607.23,18216.9,1821.69,Returned,"07889 Bell Port Suite 876, Valenciaside, WA 81215","07889 Bell Port Suite 876, Valenciaside, WA 81215",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000159,CAT00154,CUST00023,SITE00018,2023-09-28,2023-12-27,2023-12-27,913.41,82206.9,2740.23,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",90,90,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000160,CAT00131,CUST00043,SITE00002,2024-06-10,2024-07-10,2024-07-10,794.96,23848.8,2384.88,Returned,"19457 Jessica Skyway Apt. 617, Meganstad, HI 68465","19457 Jessica Skyway Apt. 617, Meganstad, HI 68465",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000161,CAT00036,CUST00021,SITE00030,2024-02-23,2024-03-24,2024-03-27,775.82,25602.06,2327.46,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",30,33,3,1163.73,521.97,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000162,CAT00111,CUST00003,SITE00021,2024-01-06,2024-02-05,2024-02-05,632.82,18984.6,1898.46,Returned,"918 Morgan Highway, New Christina, IL 96449","918 Morgan Highway, New Christina, IL 96449",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000163,CAT00014,CUST00013,SITE00009,2025-01-10,2025-01-24,2025-01-24,458.84,6423.76,1376.52,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000164,CAT00150,CUST00050,SITE00017,2024-10-04,2024-10-18,2024-10-18,1130.71,15829.94,3392.13,Returned,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000165,CAT00129,CUST00005,SITE00003,2025-03-13,2025-03-20,2025-03-20,529.34,3705.38,1588.02,Returned,"9606 Neal Street, East Jonathanburgh, AZ 37233","9606 Neal Street, East Jonathanburgh, AZ 37233",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000166,CAT00014,CUST00005,SITE00016,2025-02-02,2025-02-16,2025-02-16,1123.82,15733.48,3371.46,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000167,CAT00003,CUST00022,SITE00016,2024-05-20,2024-05-27,2024-05-27,1051.84,7362.88,3155.52,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000168,CAT00108,CUST00008,SITE00009,2025-05-19,2025-06-02,2025-06-02,971.58,13602.12,2914.74,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000169,CAT00165,CUST00048,SITE00028,2024-10-31,2024-11-30,2024-11-30,1170.96,35128.8,3512.88,Returned,"366 Donna Center, North Shawnabury, NC 60265","366 Donna Center, North Shawnabury, NC 60265",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000170,CAT00157,CUST00049,SITE00012,2024-10-10,2024-10-17,2024-10-17,636.42,4454.94,1909.26,Returned,"55294 Jones Neck, Rodriguezborough, TX 92796","55294 Jones Neck, Rodriguezborough, TX 92796",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000171,CAT00060,CUST00003,SITE00012,2024-04-17,2024-06-16,2024-06-16,910.85,54651.0,2732.55,Returned,"55294 Jones Neck, Rodriguezborough, TX 92796","55294 Jones Neck, Rodriguezborough, TX 92796",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000172,CAT00048,CUST00044,SITE00020,2024-11-16,2025-01-15,2025-01-15,595.44,35726.4,1786.32,Returned,"750 Molly Village Suite 950, Sheaton, KY 39431","750 Molly Village Suite 950, Sheaton, KY 39431",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000173,CAT00069,CUST00003,SITE00007,2025-03-19,2025-04-02,2025-04-02,724.15,10138.1,2172.45,Returned,"42668 Castro Views, Timothyhaven, MN 14375","42668 Castro Views, Timothyhaven, MN 14375",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000174,CAT00129,CUST00014,SITE00027,2023-11-24,2023-12-24,2023-12-24,416.01,12480.3,1248.03,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000175,CAT00164,CUST00041,SITE00021,2024-06-16,2024-06-30,2024-06-30,1177.56,16485.84,3532.68,Returned,"918 Morgan Highway, New Christina, IL 96449","918 Morgan Highway, New Christina, IL 96449",14,14,0,0.0,810.74,2025-08-28 16:57:14,2025-08-28 16:57:14
